Gene stable ID	Gene stable ID version	Mouse gene stable ID	Mouse gene name
ENSG00000116954	ENSG00000116954.8	ENSMUSG00000028646	Rragc
ENSG00000281351	ENSG00000281351.1		
ENSG00000226837	ENSG00000226837.2		
ENSG00000237080	ENSG00000237080.3		
ENSG00000281644	ENSG00000281644.2		
ENSG00000228636	ENSG00000228636.3		
ENSG00000221813	ENSG00000221813.4	ENSMUSG00000049168	Olfr449
ENSG00000277006	ENSG00000277006.2		
ENSG00000271488	ENSG00000271488.1		
ENSG00000278666	ENSG00000278666.3		
ENSG00000204371	ENSG00000204371.11	ENSMUSG00000013787	Ehmt2
ENSG00000241307	ENSG00000241307.1		
ENSG00000273083	ENSG00000273083.1		
ENSG00000183117	ENSG00000183117.19	ENSMUSG00000060924	Csmd1
ENSG00000221836	ENSG00000221836.3	ENSMUSG00000043119	Olfr448
ENSG00000223932	ENSG00000223932.6		
ENSG00000275794	ENSG00000275794.2		
ENSG00000232692	ENSG00000232692.1		
ENSG00000262119	ENSG00000262119.1		
ENSG00000164182	ENSG00000164182.11	ENSMUSG00000068184	Ndufaf2
ENSG00000139910	ENSG00000139910.20	ENSMUSG00000021047	Nova1
ENSG00000221933	ENSG00000221933.3	ENSMUSG00000045708	Olfr447
ENSG00000248144	ENSG00000248144.6	ENSMUSG00000074207	Adh1
ENSG00000274729	ENSG00000274729.1		
ENSG00000239967	ENSG00000239967.1		
ENSG00000279985	ENSG00000279985.1		
ENSG00000221858	ENSG00000221858.3	ENSMUSG00000073111	Olfr446
ENSG00000158315	ENSG00000158315.11	ENSMUSG00000043333	Rhbdl2
ENSG00000276945	ENSG00000276945.1		
ENSG00000284952	ENSG00000284952.1		
ENSG00000171100	ENSG00000171100.14	ENSMUSG00000031337	Mtm1
ENSG00000224788	ENSG00000224788.1		
ENSG00000174928	ENSG00000174928.16	ENSMUSG00000048581	E130311K13Rik
ENSG00000259690	ENSG00000259690.1		
ENSG00000185115	ENSG00000185115.6	ENSMUSG00000070520	Nsmce3
ENSG00000229919	ENSG00000229919.3		
ENSG00000145545	ENSG00000145545.12	ENSMUSG00000021594	Srd5a1
ENSG00000104059	ENSG00000104059.4	ENSMUSG00000030518	Fam189a1
ENSG00000160194	ENSG00000160194.18	ENSMUSG00000024038	Ndufv3
ENSG00000042753	ENSG00000042753.11	ENSMUSG00000008036	Ap2s1
ENSG00000249282	ENSG00000249282.1		
ENSG00000100336	ENSG00000100336.17	ENSMUSG00000044309	Apol7c
ENSG00000100336	ENSG00000100336.17	ENSMUSG00000068252	Apol7b
ENSG00000100336	ENSG00000100336.17	ENSMUSG00000010601	Apol7a
ENSG00000100336	ENSG00000100336.17	ENSMUSG00000056656	Apol8
ENSG00000100336	ENSG00000100336.17	ENSMUSG00000071716	Apol7e
ENSG00000196616	ENSG00000196616.14	ENSMUSG00000074207	Adh1
ENSG00000274944	ENSG00000274944.4	ENSMUSG00000028647	Mycbp
ENSG00000283740	ENSG00000283740.1	ENSMUSG00000024218	Taf11
ENSG00000169359	ENSG00000169359.16	ENSMUSG00000027822	Slc33a1
ENSG00000249156	ENSG00000249156.2	ENSMUSG00000024218	Taf11
ENSG00000140104	ENSG00000140104.14	ENSMUSG00000037594	Clba1
ENSG00000101928	ENSG00000101928.13	ENSMUSG00000023074	Mospd1
ENSG00000271296	ENSG00000271296.1		
ENSG00000259299	ENSG00000259299.1		
ENSG00000250351	ENSG00000250351.1		
ENSG00000250386	ENSG00000250386.1		
ENSG00000131233	ENSG00000131233.10		
ENSG00000283776	ENSG00000283776.1	ENSMUSG00000024218	Taf11
ENSG00000133321	ENSG00000133321.11		
ENSG00000250782	ENSG00000250782.1	ENSMUSG00000024218	Taf11
ENSG00000274966	ENSG00000274966.1		
ENSG00000248471	ENSG00000248471.2		
ENSG00000248160	ENSG00000248160.1		
ENSG00000248542	ENSG00000248542.2		
ENSG00000255312	ENSG00000255312.1		
ENSG00000137098	ENSG00000137098.14	ENSMUSG00000066196	Spag8
ENSG00000248337	ENSG00000248337.1		
ENSG00000255560	ENSG00000255560.1		
ENSG00000269466	ENSG00000269466.3		
ENSG00000274832	ENSG00000274832.1		
ENSG00000272436	ENSG00000272436.1		
ENSG00000133328	ENSG00000133328.4		
ENSG00000157240	ENSG00000157240.4	ENSMUSG00000044674	Fzd1
ENSG00000250715	ENSG00000250715.1		
ENSG00000231530	ENSG00000231530.1		
ENSG00000281533	ENSG00000281533.1		
ENSG00000234213	ENSG00000234213.1		
ENSG00000280585	ENSG00000280585.1		
ENSG00000176054	ENSG00000176054.6		
ENSG00000114021	ENSG00000114021.12	ENSMUSG00000022751	Nit2
ENSG00000286439	ENSG00000286439.1		
ENSG00000281176	ENSG00000281176.1		
ENSG00000272745	ENSG00000272745.1		
ENSG00000278165	ENSG00000278165.3		
ENSG00000234306	ENSG00000234306.1		
ENSG00000186399	ENSG00000186399.10	ENSMUSG00000002546	Golga2
ENSG00000276934	ENSG00000276934.1		
ENSG00000182586	ENSG00000182586.9		
ENSG00000286766	ENSG00000286766.1		
ENSG00000254769	ENSG00000254769.3		
ENSG00000254464	ENSG00000254464.1		
ENSG00000248838	ENSG00000248838.2		
ENSG00000146576	ENSG00000146576.13	ENSMUSG00000039244	E130309D02Rik
ENSG00000227547	ENSG00000227547.3		
ENSG00000205250	ENSG00000205250.9	ENSMUSG00000014859	E2f4
ENSG00000102780	ENSG00000102780.16	ENSMUSG00000034731	Dgkh
ENSG00000269983	ENSG00000269983.1		
ENSG00000225997	ENSG00000225997.1	ENSMUSG00000111517	Olfr1238
ENSG00000225997	ENSG00000225997.1	ENSMUSG00000111715	Olfr1246
ENSG00000225997	ENSG00000225997.1	ENSMUSG00000111567	Olfr1251
ENSG00000225997	ENSG00000225997.1	ENSMUSG00000075075	Olfr1253
ENSG00000277530	ENSG00000277530.1		
ENSG00000255349	ENSG00000255349.1		
ENSG00000225507	ENSG00000225507.1		
ENSG00000188725	ENSG00000188725.8	ENSMUSG00000071180	Smim15
ENSG00000250687	ENSG00000250687.6		
ENSG00000225843	ENSG00000225843.1		
ENSG00000230785	ENSG00000230785.2		
ENSG00000274382	ENSG00000274382.2		
ENSG00000254501	ENSG00000254501.1		
ENSG00000243144	ENSG00000243144.7		
ENSG00000274540	ENSG00000274540.2		
ENSG00000249279	ENSG00000249279.6		
ENSG00000233684	ENSG00000233684.2		
ENSG00000162300	ENSG00000162300.13	ENSMUSG00000024792	Zfpl1
ENSG00000196302	ENSG00000196302.5		
ENSG00000147655	ENSG00000147655.12	ENSMUSG00000051920	Rspo2
ENSG00000253333	ENSG00000253333.1		
ENSG00000130816	ENSG00000130816.16	ENSMUSG00000004099	Dnmt1
ENSG00000281019	ENSG00000281019.1		
ENSG00000271333	ENSG00000271333.1		
ENSG00000251279	ENSG00000251279.1		
ENSG00000211710	ENSG00000211710.3	ENSMUSG00000076465	Trbv5
ENSG00000236856	ENSG00000236856.1		
ENSG00000285589	ENSG00000285589.1	ENSMUSG00000060038	Dhps
ENSG00000281521	ENSG00000281521.1		
ENSG00000235450	ENSG00000235450.1		
ENSG00000269242	ENSG00000269242.1	ENSMUSG00000005142	Man2b1
ENSG00000232960	ENSG00000232960.11		
ENSG00000226277	ENSG00000226277.2		
ENSG00000230605	ENSG00000230605.1		
ENSG00000277287	ENSG00000277287.1		
ENSG00000221840	ENSG00000221840.4	ENSMUSG00000111517	Olfr1238
ENSG00000221840	ENSG00000221840.4	ENSMUSG00000111715	Olfr1246
ENSG00000221840	ENSG00000221840.4	ENSMUSG00000111567	Olfr1251
ENSG00000221840	ENSG00000221840.4	ENSMUSG00000075075	Olfr1253
ENSG00000164742	ENSG00000164742.16	ENSMUSG00000020431	Adcy1
ENSG00000224042	ENSG00000224042.2		
ENSG00000259814	ENSG00000259814.1		
ENSG00000178464	ENSG00000178464.6		
ENSG00000255078	ENSG00000255078.1		
ENSG00000279575	ENSG00000279575.1		
ENSG00000105583	ENSG00000105583.11	ENSMUSG00000059355	Wdr83os
ENSG00000287309	ENSG00000287309.1		
ENSG00000236555	ENSG00000236555.1		
ENSG00000287148	ENSG00000287148.1		
ENSG00000270111	ENSG00000270111.3		
ENSG00000236609	ENSG00000236609.4	ENSMUSG00000093910	Zfp853
ENSG00000279428	ENSG00000279428.1		
ENSG00000118507	ENSG00000118507.17	ENSMUSG00000039166	Akap7
ENSG00000266677	ENSG00000266677.1		
ENSG00000259300	ENSG00000259300.2		
ENSG00000228997	ENSG00000228997.1		
ENSG00000091542	ENSG00000091542.9	ENSMUSG00000042650	Alkbh5
ENSG00000145833	ENSG00000145833.16	ENSMUSG00000021500	Ddx46
ENSG00000095059	ENSG00000095059.16	ENSMUSG00000060038	Dhps
ENSG00000214535	ENSG00000214535.3		
ENSG00000233056	ENSG00000233056.2		
ENSG00000229001	ENSG00000229001.1		
ENSG00000012817	ENSG00000012817.15	ENSMUSG00000056673	Kdm5d
ENSG00000286585	ENSG00000286585.1		
ENSG00000253228	ENSG00000253228.1		
ENSG00000287949	ENSG00000287949.1		
ENSG00000276160	ENSG00000276160.1		
ENSG00000100416	ENSG00000100416.15	ENSMUSG00000022386	Trmu
ENSG00000224100	ENSG00000224100.1		
ENSG00000198954	ENSG00000198954.8	ENSMUSG00000036955	Kif1bp
ENSG00000185122	ENSG00000185122.11	ENSMUSG00000022556	Hsf1
ENSG00000226124	ENSG00000226124.7		
ENSG00000253340	ENSG00000253340.1		
ENSG00000270909	ENSG00000270909.1		
ENSG00000154529	ENSG00000154529.14	ENSMUSG00000033063	Cntnap3
ENSG00000137331	ENSG00000137331.12	ENSMUSG00000003541	Ier3
ENSG00000172403	ENSG00000172403.11	ENSMUSG00000050315	Synpo2
ENSG00000187066	ENSG00000187066.8	ENSMUSG00000047733	Tmem262
ENSG00000233108	ENSG00000233108.1		
ENSG00000270314	ENSG00000270314.1		
ENSG00000088970	ENSG00000088970.16	ENSMUSG00000074749	Kiz
ENSG00000219545	ENSG00000219545.11	ENSMUSG00000107705	Gm45062
ENSG00000219545	ENSG00000219545.11	ENSMUSG00000089862	Umad1
ENSG00000183199	ENSG00000183199.6		
ENSG00000147485	ENSG00000147485.13		
ENSG00000272273	ENSG00000272273.1		
ENSG00000262243	ENSG00000262243.5		
ENSG00000228022	ENSG00000228022.6		
ENSG00000274044	ENSG00000274044.5		
ENSG00000149823	ENSG00000149823.9	ENSMUSG00000024797	Vps51
ENSG00000244586	ENSG00000244586.1		
ENSG00000254572	ENSG00000254572.2		
ENSG00000218857	ENSG00000218857.1		
ENSG00000114251	ENSG00000114251.14	ENSMUSG00000021994	Wnt5a
ENSG00000225737	ENSG00000225737.9		
ENSG00000254935	ENSG00000254935.1		
ENSG00000211734	ENSG00000211734.3		
ENSG00000170779	ENSG00000170779.11	ENSMUSG00000047832	Cdca4
ENSG00000106399	ENSG00000106399.11	ENSMUSG00000012483	Rpa3
ENSG00000211706	ENSG00000211706.2		
ENSG00000211707	ENSG00000211707.3		
ENSG00000211745	ENSG00000211745.3	ENSMUSG00000076465	Trbv5
ENSG00000284987	ENSG00000284987.1		
ENSG00000160072	ENSG00000160072.20		
ENSG00000283063	ENSG00000283063.1		
ENSG00000254025	ENSG00000254025.1		
ENSG00000253664	ENSG00000253664.1		
ENSG00000282939	ENSG00000282939.1		
ENSG00000254225	ENSG00000254225.1		
ENSG00000243889	ENSG00000243889.1		
ENSG00000273769	ENSG00000273769.5		
ENSG00000224494	ENSG00000224494.1		
ENSG00000214875	ENSG00000214875.2		
ENSG00000276874	ENSG00000276874.1		
ENSG00000234683	ENSG00000234683.1		
ENSG00000144647	ENSG00000144647.6	ENSMUSG00000066235	Pomgnt2
ENSG00000255543	ENSG00000255543.1		
ENSG00000150244	ENSG00000150244.12		
ENSG00000126895	ENSG00000126895.15	ENSMUSG00000031390	Avpr2
ENSG00000117114	ENSG00000117114.19	ENSMUSG00000028184	Adgrl2
ENSG00000285766	ENSG00000285766.1		
ENSG00000229247	ENSG00000229247.2		
ENSG00000227245	ENSG00000227245.1		
ENSG00000222036	ENSG00000222036.8		
ENSG00000280083	ENSG00000280083.1		
ENSG00000230611	ENSG00000230611.1		
ENSG00000223665	ENSG00000223665.1		
ENSG00000106415	ENSG00000106415.13	ENSMUSG00000029638	Glcci1
ENSG00000145375	ENSG00000145375.8	ENSMUSG00000027722	Spata5
ENSG00000255110	ENSG00000255110.1		
ENSG00000255283	ENSG00000255283.3		
ENSG00000254690	ENSG00000254690.1		
ENSG00000241179	ENSG00000241179.1		
ENSG00000181904	ENSG00000181904.9	ENSMUSG00000045767	B230219D22Rik
ENSG00000185000	ENSG00000185000.12	ENSMUSG00000022555	Dgat1
ENSG00000266869	ENSG00000266869.2		
ENSG00000285857	ENSG00000285857.1		
ENSG00000270820	ENSG00000270820.6		
ENSG00000285977	ENSG00000285977.1		
ENSG00000089820	ENSG00000089820.15	ENSMUSG00000031389	Arhgap4
ENSG00000234044	ENSG00000234044.1		
ENSG00000250039	ENSG00000250039.4		
ENSG00000250322	ENSG00000250322.2		
ENSG00000235069	ENSG00000235069.2		
ENSG00000236091	ENSG00000236091.1		
ENSG00000275563	ENSG00000275563.1		
ENSG00000280471	ENSG00000280471.1		
ENSG00000214998	ENSG00000214998.2		
ENSG00000281040	ENSG00000281040.1		
ENSG00000259532	ENSG00000259532.1		
ENSG00000274297	ENSG00000274297.1		
ENSG00000234141	ENSG00000234141.1		
ENSG00000233264	ENSG00000233264.2		
ENSG00000137831	ENSG00000137831.15	ENSMUSG00000034485	Uaca
ENSG00000249002	ENSG00000249002.2		
ENSG00000267336	ENSG00000267336.1		
ENSG00000230948	ENSG00000230948.1		
ENSG00000234718	ENSG00000234718.7		
ENSG00000266826	ENSG00000266826.2	ENSMUSG00000031221	Igbp1
ENSG00000175354	ENSG00000175354.20	ENSMUSG00000024539	Ptpn2
ENSG00000264672	ENSG00000264672.6		
ENSG00000286618	ENSG00000286618.1		
ENSG00000136295	ENSG00000136295.15	ENSMUSG00000036565	Ttyh3
ENSG00000283549	ENSG00000283549.1		
ENSG00000125510	ENSG00000125510.17	ENSMUSG00000027584	Oprl1
ENSG00000166508	ENSG00000166508.17	ENSMUSG00000029730	Mcm7
ENSG00000185761	ENSG00000185761.11	ENSMUSG00000043822	Adamtsl5
ENSG00000118785	ENSG00000118785.14	ENSMUSG00000029304	Spp1
ENSG00000185015	ENSG00000185015.8	ENSMUSG00000027555	Car13
ENSG00000223985	ENSG00000223985.2		
ENSG00000121101	ENSG00000121101.15	ENSMUSG00000010342	Tex14
ENSG00000258543	ENSG00000258543.7		
ENSG00000284452	ENSG00000284452.1		
ENSG00000270055	ENSG00000270055.1		
ENSG00000240433	ENSG00000240433.4		
ENSG00000050165	ENSG00000050165.18	ENSMUSG00000030772	Dkk3
ENSG00000237207	ENSG00000237207.2		
ENSG00000215302	ENSG00000215302.8		
ENSG00000233377	ENSG00000233377.1		
ENSG00000088247	ENSG00000088247.17	ENSMUSG00000007670	Khsrp
ENSG00000283345	ENSG00000283345.1		
ENSG00000138109	ENSG00000138109.11		
ENSG00000152457	ENSG00000152457.18	ENSMUSG00000026648	Dclre1c
ENSG00000223498	ENSG00000223498.1		
ENSG00000040608	ENSG00000040608.14	ENSMUSG00000043811	Rtn4r
ENSG00000257962	ENSG00000257962.1		
ENSG00000225942	ENSG00000225942.1		
ENSG00000231044	ENSG00000231044.10		
ENSG00000104267	ENSG00000104267.10	ENSMUSG00000027562	Car2
ENSG00000287334	ENSG00000287334.1		
ENSG00000280417	ENSG00000280417.1		
ENSG00000163933	ENSG00000163933.10	ENSMUSG00000052395	Rft1
ENSG00000256802	ENSG00000256802.2		
ENSG00000104774	ENSG00000104774.13	ENSMUSG00000005142	Man2b1
ENSG00000249937	ENSG00000249937.8		
ENSG00000102445	ENSG00000102445.18	ENSMUSG00000034959	Rubcnl
ENSG00000288049	ENSG00000288049.1		
ENSG00000272630	ENSG00000272630.1		
ENSG00000205903	ENSG00000205903.7	ENSMUSG00000046658	Zfp316
ENSG00000234546	ENSG00000234546.4		
ENSG00000170476	ENSG00000170476.16	ENSMUSG00000024353	Mzb1
ENSG00000232645	ENSG00000232645.5		
ENSG00000228526	ENSG00000228526.7		
ENSG00000286999	ENSG00000286999.1		
ENSG00000171695	ENSG00000171695.10	ENSMUSG00000045794	Lkaaear1
ENSG00000205765	ENSG00000205765.9	ENSMUSG00000041935	AW549877
ENSG00000237263	ENSG00000237263.1		
ENSG00000262304	ENSG00000262304.2	ENSMUSG00000005951	Shpk
ENSG00000270809	ENSG00000270809.1		
ENSG00000161132	ENSG00000161132.6		
ENSG00000261916	ENSG00000261916.1		
ENSG00000117713	ENSG00000117713.20	ENSMUSG00000007880	Arid1a
ENSG00000263338	ENSG00000263338.1		
ENSG00000197417	ENSG00000197417.8	ENSMUSG00000005951	Shpk
ENSG00000277288	ENSG00000277288.4		
ENSG00000231929	ENSG00000231929.2		
ENSG00000229116	ENSG00000229116.3		
ENSG00000204385	ENSG00000204385.12	ENSMUSG00000007034	Slc44a4
ENSG00000184785	ENSG00000184785.6		
ENSG00000262248	ENSG00000262248.1		
ENSG00000203520	ENSG00000203520.3		
ENSG00000261798	ENSG00000261798.1		
ENSG00000229213	ENSG00000229213.1		
ENSG00000253549	ENSG00000253549.6		
ENSG00000176485	ENSG00000176485.11	ENSMUSG00000060675	Plaat3
ENSG00000259727	ENSG00000259727.1		
ENSG00000284719	ENSG00000284719.1		
ENSG00000088854	ENSG00000088854.12	ENSMUSG00000027309	4930402H24Rik
ENSG00000212747	ENSG00000212747.5	ENSMUSG00000051851	Rtl8c
ENSG00000212747	ENSG00000212747.5	ENSMUSG00000067924	Rtl8b
ENSG00000212747	ENSG00000212747.5	ENSMUSG00000067925	Rtl8a
ENSG00000128185	ENSG00000128185.10	ENSMUSG00000003531	Dgcr6
ENSG00000284678	ENSG00000284678.1		
ENSG00000267092	ENSG00000267092.2		
ENSG00000233633	ENSG00000233633.2		
ENSG00000281162	ENSG00000281162.2		
ENSG00000163935	ENSG00000163935.14	ENSMUSG00000006527	Sfmbt1
ENSG00000196689	ENSG00000196689.12	ENSMUSG00000005952	Trpv1
ENSG00000281150	ENSG00000281150.1		
ENSG00000281407	ENSG00000281407.1		
ENSG00000258256	ENSG00000258256.1		
ENSG00000279948	ENSG00000279948.1		
ENSG00000134590	ENSG00000134590.14		
ENSG00000273343	ENSG00000273343.1		
ENSG00000160007	ENSG00000160007.19	ENSMUSG00000058230	Arhgap35
ENSG00000164879	ENSG00000164879.7	ENSMUSG00000027559	Car3
ENSG00000281191	ENSG00000281191.2		
ENSG00000163626	ENSG00000163626.16	ENSMUSG00000035505	Cox18
ENSG00000248677	ENSG00000248677.2		
ENSG00000156253	ENSG00000156253.7	ENSMUSG00000041079	Rwdd2b
ENSG00000049239	ENSG00000049239.12	ENSMUSG00000028980	H6pd
ENSG00000286964	ENSG00000286964.1		
ENSG00000278620	ENSG00000278620.3		
ENSG00000140090	ENSG00000140090.17	ENSMUSG00000041771	Slc24a4
ENSG00000186470	ENSG00000186470.14		
ENSG00000203950	ENSG00000203950.6	ENSMUSG00000051851	Rtl8c
ENSG00000203950	ENSG00000203950.6	ENSMUSG00000067924	Rtl8b
ENSG00000203950	ENSG00000203950.6	ENSMUSG00000067925	Rtl8a
ENSG00000270892	ENSG00000270892.1		
ENSG00000273139	ENSG00000273139.1		
ENSG00000285672	ENSG00000285672.1		
ENSG00000133742	ENSG00000133742.13	ENSMUSG00000027556	Car1
ENSG00000214142	ENSG00000214142.2		
ENSG00000235077	ENSG00000235077.1		
ENSG00000076344	ENSG00000076344.16	ENSMUSG00000024186	Rgs11
ENSG00000140543	ENSG00000140543.14	ENSMUSG00000030610	Det1
ENSG00000276495	ENSG00000276495.4		
ENSG00000242142	ENSG00000242142.1		
ENSG00000272305	ENSG00000272305.5		
ENSG00000196972	ENSG00000196972.9	ENSMUSG00000054850	Smim10l2a
ENSG00000188280	ENSG00000188280.11		
ENSG00000260784	ENSG00000260784.1		
ENSG00000224107	ENSG00000224107.5		
ENSG00000233934	ENSG00000233934.2		
ENSG00000226632	ENSG00000226632.1		
ENSG00000223809	ENSG00000223809.1		
ENSG00000219487	ENSG00000219487.2		
ENSG00000152990	ENSG00000152990.14	ENSMUSG00000029090	Adgra3
ENSG00000228372	ENSG00000228372.8		
ENSG00000219607	ENSG00000219607.3	ENSMUSG00000050423	Ppp1r3g
ENSG00000161133	ENSG00000161133.16	ENSMUSG00000030107	Usp18
ENSG00000267534	ENSG00000267534.4	ENSMUSG00000043895	S1pr2
ENSG00000234228	ENSG00000234228.1		
ENSG00000173867	ENSG00000173867.10	ENSMUSG00000030610	Det1
ENSG00000221989	ENSG00000221989.2		
ENSG00000276920	ENSG00000276920.4		
ENSG00000287446	ENSG00000287446.1		
ENSG00000239981	ENSG00000239981.1		
ENSG00000259494	ENSG00000259494.2	ENSMUSG00000030612	Mrpl46
ENSG00000235578	ENSG00000235578.1		
ENSG00000113621	ENSG00000113621.14	ENSMUSG00000021497	Txndc15
ENSG00000102786	ENSG00000102786.15	ENSMUSG00000035161	Ints6
ENSG00000123154	ENSG00000123154.12	ENSMUSG00000005150	Wdr83
ENSG00000214281	ENSG00000214281.3		
ENSG00000171621	ENSG00000171621.14	ENSMUSG00000039911	Spsb1
ENSG00000198580	ENSG00000198580.7		
ENSG00000164631	ENSG00000164631.19	ENSMUSG00000029587	Zfp12
ENSG00000055208	ENSG00000055208.19	ENSMUSG00000015755	Tab2
ENSG00000181991	ENSG00000181991.16	ENSMUSG00000030611	Mrps11
ENSG00000178623	ENSG00000178623.12	ENSMUSG00000026271	Gpr35
ENSG00000206535	ENSG00000206535.8	ENSMUSG00000109588	Lnp1
ENSG00000242798	ENSG00000242798.1		
ENSG00000255492	ENSG00000255492.1		
ENSG00000227074	ENSG00000227074.11		
ENSG00000287628	ENSG00000287628.1		
ENSG00000170242	ENSG00000170242.18	ENSMUSG00000059263	Usp47
ENSG00000142330	ENSG00000142330.20	ENSMUSG00000026270	Capn10
ENSG00000154174	ENSG00000154174.8	ENSMUSG00000022752	Tomm70a
ENSG00000228010	ENSG00000228010.6		
ENSG00000267234	ENSG00000267234.1		
ENSG00000101152	ENSG00000101152.11	ENSMUSG00000000826	Dnajc5
ENSG00000167491	ENSG00000167491.17	ENSMUSG00000036180	Gatad2a
ENSG00000266027	ENSG00000266027.8		
ENSG00000108387	ENSG00000108387.15		
ENSG00000241353	ENSG00000241353.3		
ENSG00000169062	ENSG00000169062.15	ENSMUSG00000038398	Upf3a
ENSG00000169249	ENSG00000169249.12	ENSMUSG00000044068	Zrsr1
ENSG00000277041	ENSG00000277041.1		
ENSG00000101220	ENSG00000101220.17	ENSMUSG00000027327	1700037H04Rik
ENSG00000279945	ENSG00000279945.1		
ENSG00000232662	ENSG00000232662.2		
ENSG00000253366	ENSG00000253366.3		
ENSG00000288349	ENSG00000288349.1		
ENSG00000254335	ENSG00000254335.1		
ENSG00000181240	ENSG00000181240.14	ENSMUSG00000011486	Slc25a41
ENSG00000185896	ENSG00000185896.11	ENSMUSG00000031447	Lamp1
ENSG00000118762	ENSG00000118762.8	ENSMUSG00000034462	Pkd2
ENSG00000241764	ENSG00000241764.4		
ENSG00000077943	ENSG00000077943.8	ENSMUSG00000026768	Itga8
ENSG00000225116	ENSG00000225116.1		
ENSG00000237582	ENSG00000237582.10		
ENSG00000105879	ENSG00000105879.12	ENSMUSG00000020659	Cbll1
ENSG00000219722	ENSG00000219722.1		
ENSG00000177688	ENSG00000177688.7		
ENSG00000285583	ENSG00000285583.1		
ENSG00000228672	ENSG00000228672.4	ENSMUSG00000073600	Prob1
ENSG00000269590	ENSG00000269590.1	ENSMUSG00000005142	Man2b1
ENSG00000225924	ENSG00000225924.2		
ENSG00000220730	ENSG00000220730.2		
ENSG00000228408	ENSG00000228408.6		
ENSG00000154734	ENSG00000154734.15	ENSMUSG00000022893	Adamts1
ENSG00000111832	ENSG00000111832.13	ENSMUSG00000019782	Rwdd1
ENSG00000283608	ENSG00000283608.1		
ENSG00000216265	ENSG00000216265.1		
ENSG00000234574	ENSG00000234574.1		
ENSG00000155749	ENSG00000155749.12	ENSMUSG00000047528	Flacc1
ENSG00000256789	ENSG00000256789.1		
ENSG00000282680	ENSG00000282680.1		
ENSG00000231641	ENSG00000231641.9		
ENSG00000184743	ENSG00000184743.13	ENSMUSG00000024759	Atl3
ENSG00000282382	ENSG00000282382.1		
ENSG00000258314	ENSG00000258314.3		
ENSG00000263127	ENSG00000263127.1		
ENSG00000166007	ENSG00000166007.11		
ENSG00000274369	ENSG00000274369.1		
ENSG00000280745	ENSG00000280745.1		
ENSG00000227856	ENSG00000227856.1		
ENSG00000278302	ENSG00000278302.2		
ENSG00000276907	ENSG00000276907.4		
ENSG00000276497	ENSG00000276497.3		
ENSG00000281111	ENSG00000281111.1		
ENSG00000281862	ENSG00000281862.1		
ENSG00000127989	ENSG00000127989.14	ENSMUSG00000053178	Mterf1b
ENSG00000127989	ENSG00000127989.14	ENSMUSG00000040429	Mterf1a
ENSG00000230293	ENSG00000230293.11		
ENSG00000275060	ENSG00000275060.1		
ENSG00000230622	ENSG00000230622.1		
ENSG00000281261	ENSG00000281261.1		
ENSG00000277017	ENSG00000277017.1		
ENSG00000270269	ENSG00000270269.1		
ENSG00000125812	ENSG00000125812.16	ENSMUSG00000027439	Gzf1
ENSG00000281829	ENSG00000281829.1		
ENSG00000277870	ENSG00000277870.5		
ENSG00000280960	ENSG00000280960.1		
ENSG00000281633	ENSG00000281633.1		
ENSG00000260693	ENSG00000260693.1		
ENSG00000274039	ENSG00000274039.1		
ENSG00000172058	ENSG00000172058.15	ENSMUSG00000021643	Serf1
ENSG00000287484	ENSG00000287484.1		
ENSG00000230834	ENSG00000230834.1		
ENSG00000170469	ENSG00000170469.10	ENSMUSG00000117874	Gm50318
ENSG00000170469	ENSG00000170469.10	ENSMUSG00000024352	Spata24
ENSG00000227655	ENSG00000227655.4		
ENSG00000254828	ENSG00000254828.1		
ENSG00000277710	ENSG00000277710.2		
ENSG00000287672	ENSG00000287672.1		
ENSG00000231257	ENSG00000231257.8		
ENSG00000286614	ENSG00000286614.1		
ENSG00000254663	ENSG00000254663.1		
ENSG00000278594	ENSG00000278594.1		
ENSG00000275300	ENSG00000275300.4		
ENSG00000277128	ENSG00000277128.2		
ENSG00000254723	ENSG00000254723.1		
ENSG00000227004	ENSG00000227004.2		
ENSG00000181961	ENSG00000181961.4	ENSMUSG00000075084	Olfr1243
ENSG00000181961	ENSG00000181961.4	ENSMUSG00000075081	Olfr1247
